"fullvisitorid","date","units_sold","unit_price","revenue"
"6423338283851490251","2017-07-17",1,"37.20","37.20"
"2320437632761971554","2017-07-19",1,"37.20","37.20"
"710224483954829635","2017-07-12",1,"37.20","37.20"
"7510769588903046898","2017-07-18",1,"37.20","37.20"
"7866268239897048336","2017-07-14",1,"37.20","37.20"
"2789980023639897407","2017-07-12",1,"37.20","37.20"
"2073851817964271595","2017-07-17",1,"37.20","37.20"
"806992249032686650","2017-07-14",1,"37.20","37.20"
"9376652341885109410","2017-07-13",1,"37.20","37.20"
"6519956464835521233","2017-07-27",1,"37.20","37.20"
"0112712853580593351","2017-07-13",1,"37.20","37.20"
"2788940903306247939","2017-07-17",1,"37.20","37.20"
"9541996968314639199","2017-07-13",1,"37.20","37.20"
"4074582003417698725","2017-07-03",1,"36.39","37.14"
"7571993176412484487","2017-06-13",1,"36.39","37.10"
"7268732315672412988","2017-05-03",1,"33.59","37.09"
"713731982901764318","2017-07-06",1,"36.39","37.06"
"0883784060827461670","2017-07-21",1,"27.99","36.99"
"671711254304258949","2017-06-15",1,"33.99","36.99"
"5960127137243713650","2017-07-05",1,"36.39","36.99"
"1922068803710051901","2017-06-27",1,"33.99","36.99"
"3845852396426162446","2017-05-15",1,"34.99","36.99"
"7588981130462792361","2017-06-30",1,"34.99","36.99"
"5691228855195017010","2017-07-08",2,"16.99","36.98"
"4959410280892365122","2017-05-18",3,"11.99","36.97"
"613346106354488769","2017-07-15",1,"36.39","36.89"
"4542569730574642980","2017-07-29",6,"6.00","36.86"
"0905046392486388970","2017-07-14",2,"18.40","36.80"
"9984661643087409722","2017-07-14",2,"18.40","36.80"
"1853334972468363277","2017-07-14",2,"18.40","36.80"
"5320172099811178146","2017-07-31",2,"18.40","36.80"
"5344203487015448350","2017-07-13",2,"18.40","36.80"
"4561354580218974903","2017-07-14",2,"18.40","36.80"
"8766368132729375069","2017-07-29",2,"18.39","36.78"
"0281952976428623195","2017-05-18",2,"18.39","36.78"
"6296763059019207281","2017-06-13",2,"18.39","36.78"
"8766368132729375069","2017-07-30",2,"18.39","36.78"
"2539723678842817509","2017-05-08",1,"36.39","36.77"
"906130361364979592","2017-06-02",1,"36.39","36.75"
"6010250598436085923","2017-05-13",24,"1.50","36.75"
"3600578174003704209","2017-05-19",1,"36.39","36.74"
"7358671888562848931","2017-07-31",3,"12.24","36.72"
"0139256351437404200","2017-05-22",1,"33.99","36.66"
"7565550967344737972","2017-06-22",1,"33.59","36.59"
"3264354418157735832","2017-05-03",1,"33.59","36.59"
"5526508111832118259","2017-05-01",1,"33.59","36.59"
"0758186940251087967","2017-05-11",1,"33.59","36.59"
"4037519945413635287","2017-05-05",1,"33.59","36.59"
"92836986022494187","2017-05-05",1,"33.59","36.59"
"4590648138044772597","2017-05-01",1,"33.59","36.59"
"6215409591124058773","2017-05-02",1,"33.59","36.59"
"1011144777893683612","2017-05-03",1,"33.59","36.59"
"2756423890440957129","2017-07-10",1,"33.59","36.59"
"5200523013513210232","2017-05-03",1,"33.59","36.59"
"3060859705659472596","2017-06-07",1,"34.99","36.59"
"2877243749158885566","2017-05-03",1,"33.59","36.59"
"6448832262240591897","2017-05-12",1,"33.59","36.59"
"1364033099778280988","2017-05-03",1,"33.59","36.59"
"9280788141225702561","2017-06-12",2,"17.59","36.58"
"4542569730574642980","2017-07-29",7,"5.10","36.56"
"6318500377157429030","2017-05-19",2,"16.99","36.48"
"5411864857395220243","2017-06-08",2,"15.99","36.48"
"1342485169304408783","2017-07-28",2,"16.99","36.48"
"2623547695172300576","2017-06-07",5,"7.19","36.45"
"3269834865385146569","2017-06-13",2,"17.99","36.40"
"4995606827430436569","2017-05-06",13,"2.80","36.40"
"3693780642505402534","2017-05-18",30,"1.20","36.40"
"0423307133606435481","2017-05-09",1,"30.39","36.39"
"3179173044432103644","2017-07-17",1,"36.39","36.39"
"8838657285552913253","2017-07-08",1,"36.39","36.39"
"4074582003417698725","2017-07-03",1,"36.39","36.39"
"7571993176412484487","2017-06-13",1,"36.39","36.39"
"713731982901764318","2017-05-31",1,"36.39","36.39"
"2539723678842817509","2017-05-08",1,"36.39","36.39"
"906130361364979592","2017-06-02",1,"36.39","36.39"
"7019187725170270165","2017-07-01",1,"36.39","36.39"
"4876602137205445870","2017-05-29",1,"36.39","36.39"
"3600578174003704209","2017-05-19",1,"36.39","36.39"
"59124163664797305","2017-07-07",3,"10.63","36.39"
"3600578174003704209","2017-05-25",1,"36.39","36.39"
"5774321029448220916","2017-07-11",1,"36.39","36.39"
"1305102233300189895","2017-07-18",1,"36.39","36.39"
"8831492086983717178","2017-07-13",1,"36.39","36.39"
"2689556653800639103","2017-06-19",1,"36.39","36.39"
"7687739688073310038","2017-05-16",1,"36.39","36.39"
"5469079519715865124","2017-05-31",15,"2.39","36.39"
"5960127137243713650","2017-07-05",1,"36.39","36.39"
"327959190293216305","2017-07-08",1,"36.39","36.39"
"0654377071872368830","2017-06-09",1,"36.39","36.39"
"8977039158734679466","2017-07-11",1,"36.39","36.39"
"7082746223475232184","2017-05-07",1,"36.39","36.39"
"613346106354488769","2017-07-15",1,"36.39","36.39"
"6384028750221467520","2017-07-17",1,"36.39","36.39"
"7449855264846001419","2017-06-20",1,"36.39","36.39"
"9067286853388783670","2017-05-04",1,"36.39","36.39"
"1350809801778085301","2017-07-18",1,"36.39","36.39"
"230415850493745117","2017-06-27",1,"36.39","36.39"
"3287424336851494398","2017-05-01",1,"36.39","36.39"
"713731982901764318","2017-06-01",1,"36.39","36.39"
"713731982901764318","2017-07-06",1,"36.39","36.39"
"2986044800448176384","2017-05-13",1,"36.39","36.39"
"6906787771187190607","2017-06-24",2,"18.18","36.36"
"750035303636009615","2017-06-22",2,"18.18","36.36"
"1368203961991998767","2017-05-12",2,"18.18","36.36"
"6154833068218246440","2017-07-17",2,"18.18","36.36"
"7320314460367105264","2017-06-15",2,"18.18","36.36"
"3714026769749334069","2017-06-11",4,"9.09","36.36"
"4051136984087630472","2017-07-27",15,"2.39","36.35"
"7723283988655524549","2017-05-02",1,"33.59","36.26"
"738288815254879521","2017-07-24",2,"16.99","36.23"
"9446116434630123396","2017-07-19",10,"3.60","36.20"
"679234589691530895","2017-07-07",1,"27.19","36.19"
"8487348999733948081","2017-05-17",1,"27.19","36.19"
"6114533554915949070","2017-05-31",1,"27.19","36.19"
"4615389035217871457","2017-06-13",4,"8.79","36.16"
"5294365354939117000","2017-07-31",10,"3.50","36.14"
"7813149961404844386","2017-05-01",15,"2.39","36.10"
"4314785522549943313","2017-05-02",1,"33.59","36.09"
"3922903536966132769","2017-05-03",1,"33.59","36.09"
"9469314136392123821","2017-05-08",1,"33.59","36.09"
"5047879966390554745","2017-05-02",1,"33.59","36.09"
"7732090134568997347","2017-05-03",1,"33.59","36.09"
"7813149961404844386","2017-05-01",15,"2.40","36.00"
"99879093370825436","2017-06-26",10,"3.50","36.00"
"9858013408963164774","2017-07-11",30,"1.20","36.00"
"9956296141985415749","2017-05-19",15,"2.39","36.00"
"5054967838682156421","2017-05-15",8,"4.50","36.00"
"5087967595291366697","2017-07-13",2,"18.00","36.00"
"9421912012077740280","2017-06-14",15,"2.40","36.00"
"6507705230465092937","2017-07-19",1,"35.99","35.99"
"7821092315376592214","2017-07-25",1,"35.99","35.99"
"7318814654058414998","2017-07-18",1,"35.99","35.99"
"4717182891697788941","2017-05-14",1,"35.99","35.99"
"2149830119123983991","2017-07-31",1,"34.99","35.99"
"7223148389485779255","2017-07-19",1,"31.99","35.99"
"005802205719044162","2017-07-17",1,"35.99","35.99"
"6223539301349818074","2017-06-09",1,"33.99","35.99"
"8008463440018457026","2017-07-19",1,"35.99","35.99"
"7141139312225559597","2017-05-11",1,"35.99","35.99"
"8781227467221587011","2017-07-27",1,"35.99","35.99"
"368133363767522278","2017-07-12",1,"35.99","35.99"
"0183218035021860438","2017-06-19",1,"31.99","35.99"
"5124287655575518739","2017-05-12",1,"31.99","35.99"
"0456807427403774085","2017-07-12",1,"35.99","35.99"
"8520595335484395394","2017-07-14",1,"35.99","35.99"
"6016781152973562364","2017-06-29",2,"17.99","35.98"
"3269834865385146569","2017-06-13",2,"17.99","35.98"
"1700575992685892488","2017-05-09",2,"17.99","35.98"
"2348681849763325965","2017-05-01",2,"17.99","35.98"
"5350929639685628542","2017-06-13",2,"17.99","35.98"
"9880387215496431637","2017-05-31",2,"17.99","35.98"
"1970036392162092393","2017-06-05",2,"17.99","35.98"
"0625877860636772700","2017-06-15",3,"11.99","35.97"
"4959410280892365122","2017-05-18",3,"11.99","35.97"
"8368921802264249837","2017-07-31",3,"11.99","35.97"
"337565799541099341","2017-07-03",3,"11.99","35.97"
"5112369122544987822","2017-05-16",15,"2.39","35.97"
"9845748781918670706","2017-06-14",2,"17.98","35.96"
"535271430252634961","2017-06-01",2,"17.98","35.96"
"1370676865164124718","2017-06-09",2,"17.98","35.96"
"3580472110818897042","2017-07-21",2,"17.98","35.96"
"1359450461285841718","2017-06-28",2,"17.98","35.96"
"8162112453644406427","2017-07-04",2,"17.98","35.96"
"9553918444183921422","2017-06-27",2,"17.98","35.96"
"6010250598436085923","2017-05-13",4,"8.99","35.96"
"9360335725081440162","2017-07-09",2,"17.98","35.96"
"9641523459211651022","2017-07-25",9,"3.99","35.96"
"6826356914660432517","2017-07-21",2,"17.98","35.96"
"9219439174856712797","2017-05-12",2,"17.98","35.96"
"2342534338910674659","2017-05-01",2,"17.98","35.96"
"9752559885294017762","2017-07-07",4,"8.99","35.96"
"3614504595188750460","2017-06-02",2,"17.98","35.96"
"9219439174856712797","2017-06-14",2,"17.98","35.96"
"4013965518417405272","2017-06-14",2,"17.98","35.96"
"9717296648119055757","2017-07-09",2,"17.98","35.96"
"5326587813839183721","2017-06-11",2,"17.98","35.96"
"1493415957023524558","2017-05-02",6,"5.99","35.94"
"5265060535305335127","2017-05-02",1,"33.59","35.92"
"9432675956776487455","2017-07-05",3,"11.97","35.91"
"7075819454368142073","2017-06-02",3,"11.97","35.91"
"9127657904050953509","2017-05-09",3,"11.97","35.91"
"3840247020317877106","2017-06-03",3,"11.97","35.91"
"2767837775025125681","2017-06-05",3,"11.97","35.91"
"5303631326340222612","2017-05-01",3,"11.97","35.91"
"5093202582333321249","2017-06-26",3,"11.97","35.91"
"703851965143161667","2017-05-21",3,"11.97","35.91"
"3985304281629561294","2017-05-03",9,"3.99","35.91"
"4468936967899569211","2017-07-21",3,"11.97","35.91"
"302619288713884655","2017-05-13",3,"11.97","35.91"
"7402906360219067209","2017-06-25",3,"11.97","35.91"
"9505484401754648749","2017-07-07",3,"11.97","35.91"
"5526081337741071528","2017-06-29",3,"11.97","35.91"
"1403803719377633700","2017-07-18",9,"3.99","35.91"
"9890182105631590481","2017-05-27",3,"11.97","35.91"
"0974734323197711200","2017-06-06",3,"11.97","35.91"
"7947262115800453109","2017-05-27",3,"11.97","35.91"
"4094120523556420001","2017-06-08",3,"11.97","35.91"
"4076674841692543532","2017-07-06",3,"11.97","35.91"
"9751902738681438477","2017-05-27",3,"11.97","35.91"
"0324564641241038377","2017-05-14",3,"11.97","35.91"
"1708063999877429517","2017-05-18",3,"11.97","35.91"
"9432675956776487455","2017-07-05",1,"34.99","35.89"
"120180110453080218","2017-07-28",1,"34.99","35.88"
"0639095902615054058","2017-06-02",12,"2.99","35.88"
"3677965664569742253","2017-07-27",12,"2.99","35.88"
"3641847080616677863","2017-07-01",12,"2.99","35.88"
"4462569127423521108","2017-05-23",12,"2.99","35.88"
"5877849240401542868","2017-05-02",12,"2.99","35.88"
"0110188901295041888","2017-07-10",2,"17.59","35.87"
"09787704195423331","2017-07-12",1,"31.35","35.85"
"5469079519715865124","2017-05-31",15,"2.39","35.85"
"2610708601231231422","2017-07-12",10,"3.35","35.83"
"8122301832779303001","2017-05-16",18,"1.99","35.82"
"3121391428402721372","2017-06-27",18,"1.99","35.82"
"9875621296770930505","2017-05-01",18,"1.99","35.82"
"8361920675798597013","2017-05-13",18,"1.99","35.82"
"0728435689169957323","2017-07-18",2,"16.99","35.78"
"5274178488388033997","2017-06-03",10,"3.50","35.78"
"4984366501121503466","2017-05-26",10,"3.50","35.75"
"6769027370833187828","2017-07-19",1,"34.99","35.74"
"155361204971183101","2017-05-30",1,"34.99","35.70"
"7075819454368142073","2017-06-02",6,"5.94","35.64"
"7061795919044528167","2017-05-11",1,"33.59","35.59"
"491427743200379908","2017-05-07",1,"33.59","35.59"
"6788608757552402673","2017-05-03",1,"33.59","35.59"
"2925179999316963442","2017-05-12",1,"33.59","35.59"
"7875893829613781625","2017-05-02",1,"33.59","35.59"
"9565722193439879038","2017-05-01",1,"33.59","35.59"
"7321764593218311455","2017-05-01",1,"33.59","35.59"
"515770511624914543","2017-05-01",1,"33.59","35.59"
"6774994701357708261","2017-05-02",1,"33.59","35.59"
"2562758545519501123","2017-05-01",1,"33.59","35.59"
"2336992111054994391","2017-05-02",1,"33.59","35.59"
"4968114239490264193","2017-05-03",1,"33.59","35.59"
"682241557361742402","2017-06-19",1,"33.99","35.59"
"7496201674620418944","2017-05-11",1,"33.59","35.59"
"5512744925410659627","2017-05-02",1,"33.59","35.59"
"0981755101938488888","2017-05-02",1,"33.59","35.59"
"7939195923933153052","2017-05-02",1,"33.59","35.59"
"8968458554624269944","2017-05-03",1,"33.59","35.59"
"5524449021244950311","2017-05-12",1,"33.59","35.59"
"84372863075461291","2017-05-01",1,"33.59","35.59"
"7463172420271311409","2017-05-10",2,"16.99","35.58"
"8793581808559142208","2017-06-24",2,"13.29","35.58"
"119870259714905967","2017-05-17",2,"17.49","35.52"
"2426608588260311857","2017-07-17",3,"11.50","35.50"
"1495276033637299297","2017-05-02",1,"34.99","35.49"
"387146751722649019","2017-07-17",1,"34.99","35.49"
"0750845334721949296","2017-06-23",22,"1.59","35.48"
"8570638550632009628","2017-06-06",4,"8.79","35.41"
"9127657904050953509","2017-05-09",5,"6.99","35.40"
"829421675857623271","2017-07-26",1,"31.35","35.35"
"9949470987226515281","2017-07-18",1,"31.35","35.35"
"4957726121513589856","2017-05-05",1,"31.35","35.35"
"8701281236355290143","2017-07-18",1,"34.99","35.32"
"7151164313565299061","2017-07-27",2,"16.99","35.31"
"2571702649159032063","2017-05-02",1,"33.59","35.26"
"2348681849763325965","2017-05-01",4,"8.79","35.26"
"968720399350270760","2017-07-09",2,"17.59","35.26"
"1322352741807209462","2017-07-04",2,"16.99","35.23"
"1495824928611619172","2017-05-08",2,"16.99","35.23"
"0770704534881133670","2017-05-10",1,"35.20","35.20"
"7449855264846001419","2017-06-20",1,"35.20","35.20"
"4615389035217871457","2017-06-13",1,"35.20","35.20"
"9560188227657174682","2017-06-30",1,"35.20","35.20"
"3941152611510143066","2017-06-07",1,"35.20","35.20"
"7375652979473583237","2017-07-27",2,"17.60","35.20"
"4905791994421501030","2017-06-03",1,"35.20","35.20"
"8660520341213680914","2017-06-22",1,"35.20","35.20"
"2563729094007964466","2017-07-27",2,"17.60","35.20"
"1045033759778661078","2017-05-24",1,"35.20","35.20"
"8532055883431477965","2017-05-02",1,"27.19","35.19"
"1287760369838477664","2017-07-27",2,"16.99","35.18"
"6185928243798139721","2017-05-16",2,"17.59","35.18"
"267020882885435601","2017-05-16",2,"17.59","35.18"
"9280788141225702561","2017-06-12",2,"17.59","35.18"
"1804930412747691262","2017-06-15",2,"17.59","35.18"
"852382525840393767","2017-05-12",2,"17.59","35.18"
"8746912919800703568","2017-06-09",2,"17.59","35.18"
"682549734570999775","2017-07-16",3,"10.39","35.17"
"9018439696824607924","2017-06-27",2,"17.58","35.16"
"8029897849830357528","2017-07-19",2,"17.58","35.16"
"5199175214182628923","2017-07-11",2,"17.58","35.16"
"8029897849830357528","2017-07-20",2,"17.58","35.16"
"8997285863534192253","2017-05-14",2,"17.58","35.16"
"8131657665328866600","2017-05-30",2,"17.58","35.16"
"4358918846442674981","2017-05-01",2,"17.58","35.16"
"8826538902252293768","2017-07-28",2,"17.58","35.16"
"0608915197735218105","2017-07-11",4,"8.79","35.16"
"582674888457699636","2017-05-28",2,"17.58","35.16"
"8826538902252293768","2017-07-27",2,"17.58","35.16"
"9906692649486365844","2017-05-24",2,"17.58","35.16"
"0191933757025104118","2017-07-05",2,"17.58","35.16"
"9208589398581305030","2017-05-01",2,"17.58","35.16"
"820213601079766570","2017-05-30",2,"17.58","35.16"
"4750855305420445022","2017-05-02",2,"17.58","35.16"
"4615389035217871457","2017-06-13",4,"8.79","35.16"
"3852938176924979624","2017-07-10",2,"17.58","35.16"
"597489337358394308","2017-06-11",1,"33.99","35.12"
"4710549600058122414","2017-05-12",1,"33.59","35.09"
"9893747990452034103","2017-05-11",1,"33.59","35.09"
"2574179535153856621","2017-05-03",1,"33.59","35.09"
"8852490676110541015","2017-05-04",1,"33.59","35.09"
"6002089299065068862","2017-05-01",1,"33.59","35.09"
"7825655462100677320","2017-07-28",2,"16.79","35.08"
"7463172420271311409","2017-06-22",1,"34.99","35.08"
"4546709106289949880","2017-06-26",10,"3.50","35.00"
"5274178488388033997","2017-06-03",10,"3.50","35.00"
"2274601710859547575","2017-05-25",10,"3.50","35.00"
"2346359290191771618","2017-05-03",10,"3.50","35.00"
"1470956649294061383","2017-07-13",1,"28.00","35.00"
"7510769588903046898","2017-07-18",5,"7.00","35.00"
"2891145967434838324","2017-07-26",5,"7.00","35.00"
"5303631326340222612","2017-05-01",10,"3.50","35.00"
"7511608915230793153","2017-07-09",10,"3.50","35.00"
"2622230014065625397","2017-07-13",10,"3.50","35.00"
"0324564641241038377","2017-05-03",10,"3.50","35.00"
"99879093370825436","2017-06-26",10,"3.50","35.00"
"0177656855479652282","2017-05-13",10,"3.50","35.00"
"9437730054986645276","2017-06-08",10,"3.50","35.00"
"5490718760386524678","2017-06-25",10,"3.50","35.00"
"745585037435026151","2017-06-26",22,"1.50","35.00"
"7949830908055384624","2017-05-08",10,"3.50","35.00"
"7847280609739507227","2017-07-28",10,"3.50","35.00"
"0898438411847166329","2017-06-07",10,"3.50","35.00"
"0780253600713375371","2017-06-14",10,"3.50","35.00"
"3014716328936622239","2017-06-08",1,"34.99","34.99"
"8910769516525628891","2017-07-08",1,"33.99","34.99"
"901420143126002408","2017-07-19",1,"34.99","34.99"
"9487944550215663817","2017-06-10",1,"34.99","34.99"
"1796150817495243785","2017-06-17",1,"34.99","34.99"
"6659201370196867968","2017-06-06",1,"34.99","34.99"
"0981563530068908322","2017-06-17",1,"34.99","34.99"
"883762562042405944","2017-07-10",1,"34.99","34.99"
"8108251886722162615","2017-05-19",1,"34.99","34.99"
"1657463023541649493","2017-07-20",1,"34.99","34.99"
"9175170003081536658","2017-05-01",1,"34.99","34.99"
"0843277149527855905","2017-06-01",1,"34.99","34.99"
"633477073405999116","2017-07-31",1,"34.99","34.99"
"6769027370833187828","2017-07-19",1,"34.99","34.99"
"2046730284381487103","2017-07-16",1,"34.99","34.99"
"7615970780908311072","2017-05-24",1,"34.99","34.99"
"4872246918933684142","2017-06-03",1,"34.99","34.99"
"6708516999880588764","2017-07-20",1,"34.99","34.99"
"4077052043839967325","2017-08-01",1,"34.99","34.99"
"5424614597036910148","2017-05-23",1,"34.99","34.99"
"4372921675203577648","2017-07-30",1,"34.99","34.99"
"6492432906463070440","2017-07-27",1,"34.99","34.99"
"5415536821100922315","2017-06-25",1,"34.99","34.99"
"7678011071194260150","2017-07-18",1,"34.99","34.99"
"485196789418021564","2017-05-21",1,"34.99","34.99"
"0408201571213399389","2017-05-11",1,"34.99","34.99"
